date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl
21/06/2018 13:00,0,0,0,17,0,10.3,2.4,7.2,37,1031.2
21/06/2018 14:00,0,0,0,16.3,0,10.3,3.1,7.7,41,1031.6
21/06/2018 15:00,0,0,0,17.1,0,11.2,4.7,8.5,43,1031.9
21/06/2018 16:00,0,0,0,16.5,0,10.1,2.1,7.1,37,1032
21/06/2018 17:00,0,0,0,17.5,0,10.8,2.9,7.5,37,1032.2
21/06/2018 18:00,0,0,0,17.3,0,10.5,2.2,7.2,36,1032.4
21/06/2018 19:00,0,0,0,15.8,0,10,3.2,7.7,42,1032.7
21/06/2018 20:00,0,0,0,14.9,0,9.6,3.1,7.6,45,1033
21/06/2018 21:00,0,0,0,13,0,8.9,3.9,8.1,53,1033.7
21/06/2018 22:00,0,0,0,11.5,0,8.1,3.8,8,59,1034.2
21/06/2018 23:00,0,0,0,11.1,0,8,4.1,8.2,61,1034.6
22/06/2018 00:00,0,0,0,9.3,0,7.1,4.3,8.3,70,1034.9
22/06/2018 01:00,0,0,0,8.1,0,6.5,4.3,8.3,77,1034.7
22/06/2018 02:00,0,0,0,6.9,0,5.8,4.4,8.3,84,1034.7
22/06/2018 03:00,0,0,0,5.5,0,4.8,3.9,8.1,89,1034.9
22/06/2018 04:00,0,0,0,5.2,0,4.7,3.9,8.1,91,1034.7
22/06/2018 05:00,0,0,0,5.9,0,5.3,4.5,8.4,90,1034.7
22/06/2018 06:00,0,0,0,8.4,0,7.1,5.5,9.1,82,1034.8
22/06/2018 07:00,0,0,0,11.5,0,8.7,5.3,8.9,65,1034.7
22/06/2018 08:00,0,0,0,12.7,0,9.4,5.6,9.1,62,1034.6
22/06/2018 09:00,0,0,0,13.4,0,9.5,5.2,8.8,57,1034.9
22/06/2018 10:00,0,0,0,14.4,0,10.2,5.5,9,55,1034.5
22/06/2018 11:00,0,0,0,16.7,0,11.4,5.9,9.3,49,1034.3
22/06/2018 12:00,0,0,0,17.1,0,11.7,6.1,9.4,48,1033.9
22/06/2018 13:00,0,0,0,17.7,0,11.9,6,9.3,46,1033.5
22/06/2018 14:00,0,0,0,19.2,0,12.8,6.3,9.5,42,1033.2
22/06/2018 15:00,0,0,0,18.3,0,12.8,7.6,10.4,49,1032.9
22/06/2018 16:00,0,0,0,18.4,0,12.8,7.2,10.2,47,1032.5
22/06/2018 17:00,0,0,0,18.5,0,12.6,7,10,47,1032.1
22/06/2018 18:00,0,0,0,17.6,0,12.1,6.7,9.8,48,1031.9
22/06/2018 19:00,0,0,0,16.8,0,11.8,6.6,9.8,50,1031.7
22/06/2018 20:00,0,0,0,15.9,0,11.6,7.3,10.2,56,1031.5
22/06/2018 21:00,0,0,0,14.2,0,10.9,7.4,10.3,63,1031.7
22/06/2018 22:00,0,0,0,12.7,0,10.4,8.1,10.8,73,1031.8
22/06/2018 23:00,0,0,0,12.2,0,10.5,8.7,11.2,79,1031.7
23/06/2018 00:00,0,0,0,10.6,0,9.3,8,10.8,84,1032
23/06/2018 01:00,0,0,0,9.6,0,8.6,7.5,10.4,86,1032.2
23/06/2018 02:00,0,0,0,8.2,0,7.5,6.6,9.7,89,1031.5
23/06/2018 03:00,0,0,0,8,0,7.2,6.4,9.6,89,1031.3
23/06/2018 04:00,0,0,0,8,0,7.2,6.2,9.5,88,1031.4
23/06/2018 05:00,0,0,0,7.8,0,7.2,6.4,9.6,91,1030.9
23/06/2018 06:00,0,0,0,9.5,0,8.5,7.3,10.2,86,1030.7
23/06/2018 07:00,0,0,0,13.8,0,10.2,6.3,9.5,60,1030.9
23/06/2018 08:00,0,0,0,15,0,11.2,7.2,10.2,59,1030.8
23/06/2018 09:00,0,0,0,16.3,0,12.2,8.3,11,59,1030.7
23/06/2018 10:00,0,0,0,16.9,0,12.5,8.3,10.9,56,1030.4
23/06/2018 11:00,0,0,0,18.2,0,13.2,8.6,11.1,53,1030
23/06/2018 12:00,0,0,0,18.5,0,13.2,8.3,10.9,51,1029.5
23/06/2018 13:00,0,0,0,19.5,0,13.9,9,11.5,50,1028.8
23/06/2018 14:00,0,0,0,20.1,0,14.4,9.5,11.9,50,1028.2
23/06/2018 15:00,0,0,0,20.3,0,14.5,9.6,12,50,1027.8
23/06/2018 16:00,0,0,0,18.9,0,13.5,8.6,11.1,51,1027.7
23/06/2018 17:00,0,0,0,18.2,0,13.2,8.6,11.2,53,1027.4
23/06/2018 18:00,0,0,0,17.8,0,13.2,9.1,11.5,56,1027.1
23/06/2018 19:00,0,0,0,16.7,0,12.6,8.9,11.4,59,1027
23/06/2018 20:00,0,0,0,15.4,0,12.4,9.7,12,68,1027
23/06/2018 21:00,0,0,0,13.6,0,11.7,9.9,12.2,78,1027.2
23/06/2018 22:00,0,0,0,12.2,0,10.8,9.5,11.8,83,1027.2
23/06/2018 23:00,0,0,0,11.5,0,10.4,9.4,11.8,87,1027.1
24/06/2018 00:00,0,0,0,10.4,0,9.6,8.7,11.3,89,1026.8
24/06/2018 01:00,0,0,0,9.9,0,9.3,8.7,11.2,91,1026.8
24/06/2018 02:00,0,0,0,8.8,0,8.3,7.7,10.5,92,1026.4
24/06/2018 03:00,0,0,0,8.6,0,8.1,7.6,10.4,93,1026.4
24/06/2018 04:00,0,0,0,8,0,7.7,7.2,10.2,94,1026.4
24/06/2018 05:00,0,0,0,8.1,0,7.7,7.2,10.2,94,1026.5
24/06/2018 06:00,0,0,0,11.4,0,10.6,10,12.2,91,1026.5
24/06/2018 07:00,0,0,0,15,0,12,9.2,11.7,68,1026.5
24/06/2018 08:00,0,0,0,17.5,0,12.5,7.7,10.5,52,1026.4
24/06/2018 09:00,0,0,0,19.2,0,13.2,7.6,10.4,46,1026.2
24/06/2018 10:00,0,0,0,21.3,0,14.4,8.1,10.8,42,1025.8
24/06/2018 11:00,0,0,0,21.9,0,15.1,9.3,11.7,44,1025.8
24/06/2018 12:00,0,0,0,22.2,0,15.3,9.5,11.9,44,1025.4
24/06/2018 13:00,0,0,0,21.9,0,15.6,10.5,12.7,48,1025.3
24/06/2018 14:00,0,0,0,23,0,15.9,10.1,12.4,44,1025.1
24/06/2018 15:00,0,0,0,23.9,0,16.2,10,12.3,41,1024.7
24/06/2018 16:00,0,0,0,24.3,0,17.1,11.7,13.7,45,1024.6
24/06/2018 17:00,0,0,0,23.6,0,16.5,11,13.1,44,1024.4
24/06/2018 18:00,0,0,0,23.6,0,16.6,11.1,13.2,45,1024.1
24/06/2018 19:00,0,0,0,22.4,0,16,11,13.1,48,1024.2
24/06/2018 20:00,0,0,0,20.5,0,15.4,11.4,13.5,55,1024.5
24/06/2018 21:00,0,0,0,18,0,14.4,11.3,13.4,64,1025
24/06/2018 22:00,0,0,0,15.2,0,13.2,11.4,13.5,77,1025.5
24/06/2018 23:00,0,0,0,14.1,0,12.6,11.2,13.3,82,1025.8
25/06/2018 00:00,0,0,0,13.5,0,11.9,10.5,12.7,82,1025.8
25/06/2018 01:00,0,0,0,13.4,0,11.2,9.1,11.6,75,1025.8
25/06/2018 02:00,0,0,0,13.6,0,11.4,9.3,11.7,75,1025.9
25/06/2018 03:00,0,0,0,13.9,0,10.8,7.8,10.6,66,1025.8
25/06/2018 04:00,0,0,0,13,0,10.2,7.2,10.2,67,1026
25/06/2018 05:00,0,0,0,12.8,0,9.8,6.6,9.7,65,1026.3
25/06/2018 06:00,0,0,0,15.3,0,11.1,6.8,9.9,57,1026.4
25/06/2018 07:00,0,0,0,17.8,0,12.4,7.3,10.2,50,1026.6
25/06/2018 08:00,0,0,0,19.5,0,13.3,7.5,10.4,45,1026.6
25/06/2018 09:00,0,0,0,21.9,0,15.3,9.8,12.1,46,1026.7
25/06/2018 10:00,0,0,0,22.5,0,15.2,9,11.5,41,1027
25/06/2018 11:00,0,0,0,22.7,0,15.2,8.7,11.2,40,1027.1
25/06/2018 12:00,0,0,0,23.3,0,15.2,8.2,10.9,38,1026.9
25/06/2018 13:00,0,0,0,22.8,0,14.9,7.9,10.6,38,1027.1
25/06/2018 14:00,0,0,0,24,0,15.9,9,11.5,38,1026.9
25/06/2018 15:00,0,0,0,24,0,15.7,8.6,11.2,37,1026.7
25/06/2018 16:00,0,0,0,23.8,0,15.6,8.5,11.1,37,1026.5
25/06/2018 17:00,0,0,0,23.3,0,15.5,8.8,11.3,39,1026.3
25/06/2018 18:00,0,0,0,22.2,0,15.3,9.5,11.9,44,1026.4
25/06/2018 19:00,0,0,0,20.5,0,14.4,9.1,11.6,48,1026.6
25/06/2018 20:00,0,0,0,18.9,0,13.5,8.5,11.1,50,1026.7
25/06/2018 21:00,0,0,0,17.3,0,13,9,11.5,58,1027
25/06/2018 22:00,0,0,0,16.3,0,12.8,9.6,11.9,64,1027
25/06/2018 23:00,0,0,0,15.6,0,12.4,9.5,11.9,67,1026.9
26/06/2018 00:00,0,0,0,13.6,0,11.5,9.6,12,77,1026.8
26/06/2018 01:00,0,0,0,13.7,0,11.1,8.4,11,70,1026.6
26/06/2018 02:00,0,0,0,12.3,0,10.9,9.5,11.8,82,1026.6
26/06/2018 03:00,0,0,0,11.1,0,10.3,9.4,11.8,89,1026.4
26/06/2018 04:00,0,0,0,11.2,0,10.5,9.8,12.1,90,1026.7
26/06/2018 05:00,0,0,0,11.5,0,10.7,10,12.2,90,1026.6
26/06/2018 06:00,0,0,0,12.9,0,12.1,11.4,13.4,90,1026.6
26/06/2018 07:00,0,0,0,18.6,0,14.1,10.2,12.4,58,1026.6
26/06/2018 08:00,0,0,0,20,0,14.6,10,12.3,52,1026.5
26/06/2018 09:00,0,0,0,21.1,0,15.5,11,13.1,52,1026.5
26/06/2018 10:00,0,0,0,19.9,0,14.9,10.9,13,56,1026.6
26/06/2018 11:00,0,0,0,19.6,0,15.1,11.4,13.5,59,1026.6
26/06/2018 12:00,0,0,0,20.8,0,15.2,10.7,12.9,52,1026.4
26/06/2018 13:00,0,0,0,23.3,0,16.2,10.6,12.8,44,1025.9
26/06/2018 14:00,0,0,0,23.5,0,16.6,11.2,13.3,45,1025.5
26/06/2018 15:00,0,0,0,21.9,0,15.6,10.4,12.6,47,1025.6
26/06/2018 16:00,0,0,0,23,0,15.8,10,12.3,43,1025.5
26/06/2018 17:00,0,0,0,22.6,0,15.3,9,11.4,41,1025.3
26/06/2018 18:00,0,0,0,22.1,0,14.8,8.4,11,41,1025.2
26/06/2018 19:00,0,0,0,21.3,0,14.4,8.2,10.9,42,1025.3
26/06/2018 20:00,0,0,0,19.6,0,13.8,8.6,11.2,49,1025.6
26/06/2018 21:00,0,0,0,17.7,0,13.2,9,11.5,56,1025.9
26/06/2018 22:00,0,0,0,15.7,0,12.5,9.5,11.9,66,1026
26/06/2018 23:00,0,0,0,15,0,12,9.2,11.6,68,1026
27/06/2018 00:00,0,0,0,13.9,0,11.7,9.6,11.9,75,1026
27/06/2018 01:00,0,0,0,12.5,0,10.6,8.8,11.4,78,1026
27/06/2018 02:00,0,0,0,12.1,0,10.4,8.7,11.3,80,1026.4
27/06/2018 03:00,0,0,0,11.7,0,10.7,9.7,12.1,87,1026.4
27/06/2018 04:00,0,0,0,11.6,0,10.9,10.3,12.5,91,1026.3
27/06/2018 05:00,0,0,0,12,0,11.4,10.8,13,92,1026.1
27/06/2018 06:00,0,0,0,14.7,0,13.4,12.3,14.3,85,1026.4
27/06/2018 07:00,0,0,0,17.3,0,14.3,11.8,13.8,69,1026.4
27/06/2018 08:00,0,0,0,20.8,0,15.1,10.4,12.6,51,1026.3
27/06/2018 09:00,0,0,0,22.8,0,15.6,9.7,12,43,1026.2
27/06/2018 10:00,0,0,0,24.6,0,16.3,9.4,11.8,38,1026.1
27/06/2018 11:00,0,0,0,25.1,0,16.5,9.5,11.9,37,1026.2
27/06/2018 12:00,0,0,0,26,0,17,9.9,12.2,36,1026.1
27/06/2018 13:00,0,0,0,27.1,0,16.4,7.1,10.1,28,1025.9
27/06/2018 14:00,0,0,0,27.4,0,15.9,5.2,8.8,24,1025.6
27/06/2018 15:00,0,0,0,26.4,0,16.5,8,10.7,31,1025.5
27/06/2018 16:00,0,0,0,25.5,0,15.3,6,9.3,28,1025.5
27/06/2018 17:00,0,0,0,25.4,0,14.5,3.5,7.8,24,1025
27/06/2018 18:00,0,0,0,25,0,14.6,4.2,8.3,26,1025.1
27/06/2018 19:00,0,0,0,23.1,0,13.8,4.2,8.3,29,1025.4
27/06/2018 20:00,0,0,0,21.1,0,13.6,6.3,9.5,38,1025.7
27/06/2018 21:00,0,0,0,17.6,0,12.5,7.5,10.4,51,1026.1
27/06/2018 22:00,0,0,0,14.6,0,11.6,8.7,11.3,67,1026.4
27/06/2018 23:00,0,0,0,14,0,11.7,9.5,11.9,74,1026.6
28/06/2018 00:00,0,0,0,13.9,0,11.7,9.6,11.9,75,1026.7
28/06/2018 01:00,0,0,0,13.7,0,11.6,9.7,12.1,77,1026.5
28/06/2018 02:00,0,0,0,13.5,0,11.5,9.6,12,77,1026.4
28/06/2018 03:00,0,0,0,12.1,0,10.9,9.6,12,85,1026.4
28/06/2018 04:00,0,0,0,11.4,0,10.5,9.6,11.9,88,1026.5
28/06/2018 05:00,0,0,0,11.5,0,10.7,9.9,12.2,90,1027
28/06/2018 06:00,0,0,0,14.8,0,13.4,12.3,14.3,84,1027.1
28/06/2018 07:00,0,0,0,20,0,15.8,12.6,14.6,62,1027.1
28/06/2018 08:00,0,0,0,21.5,0,15.7,11.1,13.2,51,1027.1
28/06/2018 09:00,0,0,0,23.4,0,15.4,8.5,11.1,38,1027.1
28/06/2018 10:00,0,0,0,24.3,0,14.4,4.7,8.5,28,1027.2
28/06/2018 11:00,0,0,0,24.7,0,14.9,5.5,9.1,29,1027.3
28/06/2018 12:00,0,0,0,25.1,0,15.3,6.3,9.6,29,1027.3
28/06/2018 13:00,0,0,0,25.4,0,16,7.8,10.6,32,1027
28/06/2018 14:00,0,0,0,25.9,0,16,7.5,10.3,30,1026.7
28/06/2018 15:00,0,0,0,26.4,0,16.4,7.8,10.6,30,1026.3
28/06/2018 16:00,0,0,0,26.7,0,16.7,8.3,10.9,31,1025.8
28/06/2018 17:00,0,0,0,26.3,0,16.6,8.6,11.2,32,1025.5
28/06/2018 18:00,0,0,0,25.7,0,16.5,8.9,11.4,34,1025.2
28/06/2018 19:00,0,0,0,24.9,0,16.6,9.9,12.2,38,1025.1
28/06/2018 20:00,0,0,0,23.4,0,16.3,10.7,12.9,44,1025.1
28/06/2018 21:00,0,0,0,21.2,0,15.4,10.8,13,51,1025.5
28/06/2018 22:00,0,0,0,17.1,0,14.2,11.9,13.9,71,1025.8
28/06/2018 23:00,0,0,0,15.4,0,13.3,11.6,13.6,77,1025.8
29/06/2018 00:00,0,0,0,15.1,0,13,11.1,13.2,76,1025.8
29/06/2018 01:00,0,0,0,14.1,0,12.7,11.4,13.5,83,1025.8
29/06/2018 02:00,0,0,0,13.8,0,12.7,11.9,13.9,88,1025.7
29/06/2018 03:00,0,0,0,13.6,0,12.6,11.7,13.7,88,1025.3
29/06/2018 04:00,0,0,0,13.3,0,12.4,11.7,13.7,89,1024.9
29/06/2018 05:00,0,0,0,13.2,0,12.5,11.8,13.9,91,1024.8
29/06/2018 06:00,0,0,0,17.3,0,14.8,12.8,14.8,75,1024.7
29/06/2018 07:00,0,0,0,19.4,0,15.6,12.7,14.6,65,1024.7
29/06/2018 08:00,0,0,0,20.7,0,16.1,12.6,14.6,59,1024.6
29/06/2018 09:00,0,0.3,0,21.9,0,16,11.3,13.4,50,1024.4
29/06/2018 10:00,0,0,0,22.5,0,13.4,4,8.1,29,1024.4
29/06/2018 11:00,0,0,0,23.1,0,13.9,4.8,8.6,30,1024
29/06/2018 12:00,0,0,0,23.9,0,14.1,4.1,8.2,27,1023.7
29/06/2018 13:00,0,0,0,23.6,0,14.2,5,8.7,29,1023.5
29/06/2018 14:00,0,0,0,23.2,0,14.1,5.3,8.9,31,1023
29/06/2018 15:00,0,0,0,23.5,0,13.7,3.3,7.8,26,1022.6
29/06/2018 16:00,0,0,0,23.3,0,13.5,3.2,7.7,26,1022.1
29/06/2018 17:00,0,0,0,22.8,0,13.8,4.6,8.5,30,1021.6
29/06/2018 18:00,0,0,0,23.1,0,14.1,5.1,8.8,31,1021.2
29/06/2018 19:00,0,0,0,22.1,0,14,6.1,9.4,35,1021
29/06/2018 20:00,0,0,0,21.1,0,13.4,5.9,9.3,37,1020.9
29/06/2018 21:00,0,0,0,17.8,0,12.2,6.5,9.7,47,1021
29/06/2018 22:00,0,0,0,15.4,0,11.7,8.2,10.9,62,1021
29/06/2018 23:00,0,0,0,14.2,0,11.3,8.4,11,68,1020.5
30/06/2018 00:00,0,0,0,14.5,0,11.4,8.4,11,66,1020.3
30/06/2018 01:00,0,0,0,14.9,0,11.7,8.6,11.2,66,1019.7
30/06/2018 02:00,0,0,0,13.9,0,11.5,9.1,11.6,72,1019.2
30/06/2018 03:00,0,0,0,12.6,0,11,9.4,11.8,81,1019.1
30/06/2018 04:00,0,0,0,12.7,0,11.1,9.6,11.9,81,1019
30/06/2018 05:00,0,0,0,14.5,0,12.6,11,13.1,79,1018.7
30/06/2018 06:00,0,0,0,17.5,0,14.3,11.7,13.8,69,1018.5
30/06/2018 07:00,0,0,0,19.7,0,15.2,11.5,13.6,59,1018.3
30/06/2018 08:00,0,0,0,20.1,0,15.7,12.3,14.3,60,1018.5
30/06/2018 09:00,0,0,0,19.7,0,14.2,9.4,11.8,51,1018.5
30/06/2018 10:00,0,0,0,19.5,0,13.6,8.3,10.9,48,1018.2
30/06/2018 11:00,0,0,0,20,0,14.1,8.8,11.3,48,1017.7
30/06/2018 12:00,0,0,0,19.6,0,14.4,10,12.3,53,1017.5
30/06/2018 13:00,0,0,0,19.8,0,14.9,10.9,13.1,56,1017.1
30/06/2018 14:00,0,0,0,19.6,0,15,11.2,13.3,58,1016.6
30/06/2018 15:00,0,0,0,20,0,15.2,11.4,13.5,57,1016.2
30/06/2018 16:00,0,0,0,20.4,0,15.1,10.8,12.9,53,1015.8
30/06/2018 17:00,0,0,0,20.8,0,15.6,11.5,13.6,55,1015.3
30/06/2018 18:00,0,0,0,20.5,0,15.4,11.3,13.4,55,1015.2
30/06/2018 19:00,0,0,0,19.5,0,14.8,10.9,13,57,1015
30/06/2018 20:00,0,0,0,18.8,0,14.7,11.4,13.5,62,1015.1
30/06/2018 21:00,0,0,0,16.7,0,14,11.8,13.8,72,1015.3
30/06/2018 22:00,0,0,0,14.6,0,12.7,11,13.2,79,1015.3
30/06/2018 23:00,0,0,0,13.7,0,12.1,10.7,12.8,81,1015.1
01/07/2018 00:00,0,0,0,12.4,0,11.3,10.3,12.6,87,1015
01/07/2018 01:00,0,0,0,11.6,0,10.8,10.1,12.3,90,1014.8
01/07/2018 02:00,0,0,0,10.8,0,10.2,9.6,12,92,1015
01/07/2018 03:00,0,0,0,10.7,0,10.2,9.7,12,93,1015.3
01/07/2018 04:00,0,0,0,10.1,0,9.6,9,11.5,93,1015.2
01/07/2018 05:00,0,0,0,11.3,0,10.8,10.3,12.6,94,1015.1
01/07/2018 06:00,0,0,0,12.8,0,11.9,11.1,13.2,89,1015.3
01/07/2018 07:00,0,0,0,15.5,0,13.6,12,14,79,1015.8
01/07/2018 08:00,0,0,0,18.3,0,15.4,13.1,15.1,71,1016.1
01/07/2018 09:00,0,0,0,20.6,0,16.2,12.9,14.9,61,1016.4
01/07/2018 10:00,0,0,0,22,0,16.7,12.9,14.9,56,1016.7
01/07/2018 11:00,0,0,0,20.8,0,15.6,11.5,13.6,55,1017.1
01/07/2018 12:00,0,0,0,20.4,0,15,10.6,12.8,53,1017.3
01/07/2018 13:00,0,0,0,21,0,14.2,8.1,10.8,43,1017.5
01/07/2018 14:00,0,0,0,23.1,0,15.2,8.5,11.1,39,1017.4
01/07/2018 15:00,0,0,0,22.1,0,14.5,7.6,10.4,39,1017.4
01/07/2018 16:00,0,0,0,23.3,0,15,7.6,10.5,36,1017.3
01/07/2018 17:00,0,0,0,23.1,0,15.1,8.1,10.8,38,1017.5
01/07/2018 18:00,0,0,0,22.1,0,14.9,8.5,11.1,41,1017.6
01/07/2018 19:00,0,0,0,20.5,0,15.7,11.9,13.9,57,1017.9
01/07/2018 20:00,0,0,0,19.3,0,15.4,12.4,14.4,64,1018.4
01/07/2018 21:00,0,0,0,17.5,0,14.3,11.7,13.8,69,1019.3
01/07/2018 22:00,0,0,0,15.5,0,12.9,10.7,12.8,73,1020
01/07/2018 23:00,0,0,0,14.2,0,11.9,9.7,12,74,1020.2
02/07/2018 00:00,0,0,0,12.8,0,11.1,9.4,11.8,79,1020.5
02/07/2018 01:00,0,0,0,11.1,0,10,9,11.5,86,1020.4
02/07/2018 02:00,0,0,0,10.7,0,9.8,8.9,11.4,88,1020.3
02/07/2018 03:00,0,0,0,9.9,0,9.2,8.4,11,90,1020.4
02/07/2018 04:00,0,0,0,9.8,0,9.2,8.6,11.1,92,1020.3
02/07/2018 05:00,0,0,0,10,0,9.4,8.7,11.3,92,1020.7
02/07/2018 06:00,0,0,0,12.7,0,10.8,8.9,11.4,78,1020.9
02/07/2018 07:00,0,0,0,14.6,0,12,9.6,11.9,71,1020.8
02/07/2018 08:00,0,0,0,16.2,0,13,10.1,12.4,67,1021.1
02/07/2018 09:00,0,0,0,18.8,0,14.3,10.4,12.6,57,1021.1
02/07/2018 10:00,0,0,0,20.1,0,14.8,10.4,12.6,53,1020.9
02/07/2018 11:00,0,0,0,20.9,0,15.4,11.1,13.2,53,1021.1
02/07/2018 12:00,0,0,0,21.6,0,15.7,10.9,13,50,1021.2
02/07/2018 13:00,0,0,0,22,0,15.6,10.4,12.6,47,1020.9
02/07/2018 14:00,0,0,0,22.9,0,15.9,10.2,12.4,44,1020.8
02/07/2018 15:00,0,0,0,22.6,0,16,10.8,12.9,47,1020.6
02/07/2018 16:00,0,0,0,23.1,0,15.2,8.4,11,39,1020.2
02/07/2018 17:00,0,0,0,23.2,0,15.6,9.3,11.7,41,1020.1
02/07/2018 18:00,0,0,0,22,0,15.4,10,12.3,46,1020.3
02/07/2018 19:00,0,0,0,20.9,0,15,10.1,12.4,50,1020.3
02/07/2018 20:00,0,0,0,19.7,0,14.9,10.9,13,56,1020.5
02/07/2018 21:00,0,0,0,18.5,0,14.4,11.1,13.2,62,1020.7
02/07/2018 22:00,0,0,0,17.8,0,14.3,11.4,13.5,66,1021.1
02/07/2018 23:00,0,0,0,16.7,0,13.8,11.3,13.4,70,1021.3
03/07/2018 00:00,0,0,0,16.1,0,13.4,11.1,13.2,72,1021.2
03/07/2018 01:00,0,0,0,14.2,0,12.6,11.2,13.3,82,1021.2
03/07/2018 02:00,0,0,0,13.3,0,12.1,11,13.1,85,1020.9
03/07/2018 03:00,0,0,0,13.3,0,12.3,11.4,13.5,88,1020.8
03/07/2018 04:00,0,0,0,12.7,0,11.9,11.3,13.4,91,1020.9
03/07/2018 05:00,0,0,0,12.9,0,12.2,11.6,13.6,92,1020.7
03/07/2018 06:00,0,0,0,15.6,0,13.6,12,14,78,1020.9
03/07/2018 07:00,0,0,0,17.4,0,13.8,10.7,12.9,64,1021
03/07/2018 08:00,0,0,0,17.8,0,14.1,10.9,13,63,1020.8
03/07/2018 09:00,0,0,0,18.6,0,14.5,11.1,13.2,61,1020.7
03/07/2018 10:00,0,0,0,19.5,0,14.6,10.4,12.6,55,1020.5
03/07/2018 11:00,0,0,0,20,0,14.4,9.5,11.9,50,1020.4
03/07/2018 12:00,0,0,0,20.5,0,13.9,7.9,10.6,44,1020.1
03/07/2018 13:00,0,0,0,21.1,0,14.1,7.5,10.3,41,1019.6
03/07/2018 14:00,0,0,0,21.1,0,14.1,7.6,10.4,41,1019.5
03/07/2018 15:00,0,0,0,20.8,0,14.5,9,11.5,46,1019.2
03/07/2018 16:00,0,0,0,21.3,0,14.7,8.9,11.4,44,1018.8
03/07/2018 17:00,0,0,0,21.5,0,14.4,8,10.7,41,1018.3
03/07/2018 18:00,0,0,0,20.8,0,13.8,7.3,10.2,41,1017.9
03/07/2018 19:00,0,0,0,19.9,0,13,6.2,9.5,40,1017.9
03/07/2018 20:00,0,0,0,18.7,0,12.9,7.3,10.2,47,1018
03/07/2018 21:00,0,0,0,15.6,0,11.9,8.3,10.9,61,1017.9
03/07/2018 22:00,0,0,0,13.5,0,10.9,8.2,10.9,70,1018
03/07/2018 23:00,0,0,0,12.5,0,10.5,8.5,11.1,76,1017.7
04/07/2018 00:00,0,0,0,12.1,0,10.4,8.5,11.1,78,1017.4
04/07/2018 01:00,0,0,0,11.7,0,10.1,8.4,11,80,1016.8
04/07/2018 02:00,0,0,0,10.3,0,9.2,8.1,10.8,86,1016.5
04/07/2018 03:00,0,0,0,10,0,9.2,8.4,11,89,1016
04/07/2018 04:00,0,0,0,9.6,0,9,8.3,11,92,1015.7
04/07/2018 05:00,0,0,0,9.9,0,9.4,8.8,11.3,92,1015.5
04/07/2018 06:00,0,0,0,13,0,11.8,10.7,12.9,86,1015.4
04/07/2018 07:00,0,0,0,18,0,14.6,11.9,13.9,67,1015.3
04/07/2018 08:00,0,0,0,20.1,0,15.4,11.6,13.6,57,1015
04/07/2018 09:00,0,0,0,21.5,0,15.9,11.5,13.6,53,1014.8
04/07/2018 10:00,0,0,0,23,0,16.5,11.5,13.6,48,1014.5
04/07/2018 11:00,0,0,0,23,0,16.3,11,13.1,46,1014.4
04/07/2018 12:00,0,0,0,23.7,0,17,11.9,14,47,1014.3
04/07/2018 13:00,0,0,0,24.3,0,17,11.4,13.5,44,1014.1
04/07/2018 14:00,0,0,0,24.2,0,16.5,10.5,12.7,42,1013.8
04/07/2018 15:00,0,0,0,23.8,0,16.6,11.1,13.2,44,1013.5
04/07/2018 16:00,0,0,0,23.9,0,16.8,11.4,13.5,45,1013.2
04/07/2018 17:00,0,0,0,22.8,0,16.7,12.1,14.1,50,1013.1
04/07/2018 18:00,0,0,0,23.4,0,17,12.3,14.3,49,1013.1
04/07/2018 19:00,0,0,0,22,0,16.8,12.9,14.9,56,1013.2
04/07/2018 20:00,0,0,0,21,0,16.6,13.5,15.4,62,1013.5
04/07/2018 21:00,0,0,0,21.1,0,16.2,12.6,14.6,58,1013.6
04/07/2018 22:00,0,0,0,19.8,0,15.6,12.3,14.3,62,1013.7
04/07/2018 23:00,0,0,0,18.9,0,15.2,12.3,14.3,65,1014.3
05/07/2018 00:00,0,0,0,17.9,0,15,12.7,14.7,71,1014.9
05/07/2018 01:00,0,0,0,16.6,0,14.4,12.7,14.7,77,1015.6
05/07/2018 02:00,0,0,0,15.8,0,14.2,12.9,14.8,82,1015.9
05/07/2018 03:00,0,0,0,14.3,0,13.1,12.1,14.1,86,1016.6
05/07/2018 04:00,0,0,0,13.8,0,12.8,11.9,13.9,88,1016.9
05/07/2018 05:00,0,0,0,13.6,0,12.7,11.9,14,89,1017
05/07/2018 06:00,0,0,0,13.5,0,12.7,12,14,90,1017
05/07/2018 07:00,0,0,0,13.8,0,12.6,11.5,13.6,86,1017.6
05/07/2018 08:00,0,0,0,15.8,0,13.6,11.8,13.9,77,1018.1
05/07/2018 09:00,0,0,0,18.2,0,14.5,11.6,13.6,65,1018.1
05/07/2018 10:00,0,0,0,19.4,0,15.1,11.7,13.7,60,1018.2
05/07/2018 11:00,0,0,0,20.2,0,15.5,11.7,13.8,58,1018.5
05/07/2018 12:00,0,0,0,20.6,0,15.6,11.6,13.7,56,1018.7
05/07/2018 13:00,0,0,0,19.6,0,15.5,12.3,14.3,62,1019
05/07/2018 14:00,0,0,0,20.1,0,15.5,11.8,13.9,59,1019.1
05/07/2018 15:00,0,0,0,19.9,0,15.8,12.6,14.6,63,1019.1
05/07/2018 16:00,0,0,0,19.9,0,15.8,12.6,14.6,63,1019.1
